Circuit: * D:\Code\PSPICE\Schematic\integrator.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 +to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 ++to 0.0250592
Heightened Def Con from 0.0250592 +to 0.0250592
Heightened Def Con from 0.0250592 +to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 +to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 +++to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 +to 0.0250592
Heightened Def Con from 0.0250592 +to 0.0250592
Heightened Def Con from 0.0250592 +++to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 ++to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 +++to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 ++++++to 0.0250592
Heightened Def Con from 0.0250592 +to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 ++to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 +to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 +to 0.0250592
Heightened Def Con from 0.0250592 +to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 +++to 0.0250592
Heightened Def Con from 0.0250592 +to 0.0250592
Heightened Def Con from 0.0250592 ++to 0.0250592
Heightened Def Con from 0.0250592 ++to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 +to 0.0250592
Heightened Def Con from 0.0250592 ++to 0.0250592
Heightened Def Con from 0.0250592 ++to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 ++to 0.0250592
Heightened Def Con from 0.0250592 +++++to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 +to 0.0250592
Heightened Def Con from 0.0250592 +to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 +to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 +to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 to 0.0250592
Heightened Def Con from 0.0250592 +++++++++++++to 0.0250592
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 +to 0.0250751
Heightened Def Con from 0.0250751 +to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 +to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 +to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 +to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 +to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 +to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 ++to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 ++to 0.0250751
Heightened Def Con from 0.0250751 +to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 +++to 0.0250751
Heightened Def Con from 0.0250751 +to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 +to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 +to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 +to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 ++to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 +to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 +to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 +to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 +to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250751 to 0.0250751
Heightened Def Con from 0.0250963 +to 0.0250963
Heightened Def Con from 0.0250963 to 0.0250963
Heightened Def Con from 0.0250963 to 0.0250963
Heightened Def Con from 0.0250963 +++++to 0.0250963
Heightened Def Con from 0.0250963 ++to 0.0250963
Heightened Def Con from 0.0250963 to 0.0250963
Heightened Def Con from 0.0250963 +to 0.0250963
Heightened Def Con from 0.0250963 to 0.0250963
Heightened Def Con from 0.0250963 to 0.0250963
Heightened Def Con from 0.0250963 to 0.0250963
Heightened Def Con from 0.0250963 to 0.0250963
Heightened Def Con from 0.0250963 to 0.0250963
Heightened Def Con from 0.0250963 to 0.0250963
Heightened Def Con from 0.0250963 to 0.0250963
Heightened Def Con from 0.0250963 to 0.0250963
Heightened Def Con from 0.0250963 +to 0.0250963
Heightened Def Con from 0.0250963 +++to 0.0250963
Heightened Def Con from 0.0250963 to 0.0250963
Heightened Def Con from 0.0250963 +to 0.0250963
Heightened Def Con from 0.0250963 +to 0.0250963
Heightened Def Con from 0.0250963 +to 0.0250963
Heightened Def Con from 0.0250963 +to 0.0250963
Heightened Def Con from 0.0250963 to 0.0250963
Heightened Def Con from 0.0250963 to 0.0250963
Heightened Def Con from 0.0250963 to 0.0250963
Heightened Def Con from 0.0250963 +to 0.0250963
Heightened Def Con from 0.0250963 to 0.0250963
Heightened Def Con from 0.0250963 to 0.0250963
Heightened Def Con from 0.0250963 to 0.0250963
Heightened Def Con from 0.0250963 to 0.0250963
Heightened Def Con from 0.0250963 +++to 0.0250963
Heightened Def Con from 0.0250963 to 0.0250963
Heightened Def Con from 0.0250963 to 0.0250963
Heightened Def Con from 0.0250963 ++to 0.0250963
Heightened Def Con from 0.0250963 +++++++to 0.0250963
Heightened Def Con from 0.0250963 ++++++to 0.0250963
Heightened Def Con from 0.0250963 +to 0.0250963
Heightened Def Con from 0.0250963 to 0.0250963
Heightened Def Con from 0.0250963 to 0.0250963
Heightened Def Con from 0.0250963 to 0.0250963
Heightened Def Con from 0.0250963 +to 0.0250963
Heightened Def Con from 0.0250963 +to 0.0250963
Heightened Def Con from 0.0250963 +++to 0.0250963
Heightened Def Con from 0.0250963 to 0.0250963
Heightened Def Con from 0.0250963 +to 0.0250963
Heightened Def Con from 0.0250963 to 0.0250963
Heightened Def Con from 0.0250963 +to 0.0250963
Heightened Def Con from 0.0250963 +to 0.0250963
Heightened Def Con from 0.0250963 +to 0.0250963
Heightened Def Con from 0.0250963 ++to 0.0250963
Heightened Def Con from 0.0250963 to 0.0250963
Heightened Def Con from 0.0250963 +to 0.0250963
Heightened Def Con from 0.0250963 ++++++++++++++++to 0.0250963
Heightened Def Con from 0.0251123 to 0.0251123
Heightened Def Con from 0.0251123 to 0.0251123
Heightened Def Con from 0.0251123 to 0.0251123
Heightened Def Con from 0.0251123 to 0.0251123
Heightened Def Con from 0.0251123 to 0.0251123
Heightened Def Con from 0.0251123 to 0.0251123
Heightened Def Con from 0.0251123 to 0.0251123
Heightened Def Con from 0.0251123 ++++++++++to 0.0251123
Heightened Def Con from 0.0251335 +to 0.0251335
Heightened Def Con from 0.0251335 +to 0.0251335
Heightened Def Con from 0.0251335 +to 0.0251335
Heightened Def Con from 0.0251335 to 0.0251335
Heightened Def Con from 0.0251335 +to 0.0251335
Heightened Def Con from 0.0251335 to 0.0251335
Heightened Def Con from 0.0251335 +to 0.0251335
Heightened Def Con from 0.0251335 +++to 0.0251335
Heightened Def Con from 0.0251335 +to 0.0251335
Heightened Def Con from 0.0251335 ++to 0.0251335
Heightened Def Con from 0.0251335 ++to 0.0251335
Heightened Def Con from 0.0251335 to 0.0251335
Heightened Def Con from 0.0251335 to 0.0251335
Heightened Def Con from 0.0251335 +to 0.0251335
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 +++to 0.0251494
Heightened Def Con from 0.0251494 +to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 +to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 +to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 +to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 +to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 +to 0.0251494
Heightened Def Con from 0.0251494 ++to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 to 0.0251494
Heightened Def Con from 0.0251494 +to 0.0251494
Heightened Def Con from 0.0251494 +++++++++++++++to 0.0251494
Heightened Def Con from 0.0251706 +to 0.0251706
Heightened Def Con from 0.0251706 to 0.0251706
Heightened Def Con from 0.0251706 +++to 0.0251706
Heightened Def Con from 0.0251706 to 0.0251706
Heightened Def Con from 0.0251706 +++to 0.0251706
Heightened Def Con from 0.0251706 to 0.0251706
Heightened Def Con from 0.0251706 +++++to 0.0251706
Heightened Def Con from 0.0251706 to 0.0251706
Heightened Def Con from 0.0251706 to 0.0251706
Heightened Def Con from 0.0251706 to 0.0251706
Heightened Def Con from 0.0251706 +to 0.0251706
Heightened Def Con from 0.0251706 ++++to 0.0251706
Heightened Def Con from 0.0251706 to 0.0251706
Heightened Def Con from 0.0251706 to 0.0251706
Heightened Def Con from 0.0251706 to 0.0251706
Heightened Def Con from 0.0251706 to 0.0251706
Heightened Def Con from 0.0251706 to 0.0251706
Heightened Def Con from 0.0251706 to 0.0251706
Heightened Def Con from 0.0251706 to 0.0251706
Heightened Def Con from 0.0251706 to 0.0251706
Heightened Def Con from 0.0251706 +to 0.0251706
Heightened Def Con from 0.0251706 +to 0.0251706
Heightened Def Con from 0.0251706 to 0.0251706
Heightened Def Con from 0.0251706 +++++to 0.0251706
Heightened Def Con from 0.0251706 to 0.0251706
Heightened Def Con from 0.0251706 to 0.0251706
Heightened Def Con from 0.0251706 ++++++to 0.0251706
Heightened Def Con from 0.0251706 to 0.0251706
Heightened Def Con from 0.0251706 +to 0.0251706
Heightened Def Con from 0.0251706 ++++to 0.0251706
Heightened Def Con from 0.0251706 to 0.0251706
Heightened Def Con from 0.0251706 to 0.0251706
Heightened Def Con from 0.0251706 to 0.0251706
Heightened Def Con from 0.0251706 to 0.0251706
Heightened Def Con from 0.0251706 +++++++++++++++to 0.0251706
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 +to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 +to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 +to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 +to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 +to 0.0251865
Heightened Def Con from 0.0251865 +to 0.0251865
Heightened Def Con from 0.0251865 +to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 +to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 +to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
Heightened Def Con from 0.0251865 to 0.0251865
